"model","gene","n_datasets","combined_z","meta_p","mean_logFC","median_logFC","positive_nominal","negative_nominal","positive_fdr","negative_fdr","sign_consistency","meta_FDR"
"Core_CAF_interaction","GMPR2",3,0.329960300096686,0.741429959615843,-0.398608901754709,-0.590750881051351,0,0,0,0,0.666666666666667,0.966098610677207
"Core_CAF_interaction","SLC7A8",3,0.329762438357351,0.741579471051866,-0.663100592138453,-0.641873571076185,0,0,0,0,0.666666666666667,0.966155016601238
"Core_CAF_interaction","IL1RAP",3,-0.329538127828352,0.741748979941715,0.258951986351255,0.196038445824341,0,0,0,0,0.666666666666667,0.966155016601238
"Core_CAF_interaction","GRM3",3,-0.329514889306911,0.741766541741845,-0.595275688214811,-0.322700348295185,0,0,0,0,0.666666666666667,0.966155016601238
"Core_CAF_interaction","CD44",3,-0.329420914908425,0.741837561383827,-0.23666713771,-0.0897842719726805,0,0,0,0,0.666666666666667,0.966155016601238
"Core_CAF_interaction","SIPA1L3",3,0.329386651164987,0.741863456204473,0.125812793653286,0.0953953297258785,0,0,0,0,0.666666666666667,0.966155016601238
"Core_CAF_interaction","C1orf109",3,0.329104567513585,0.742076652000125,0.0857185784777049,0.01967313211562,0,0,0,0,0.666666666666667,0.966331014174982
"Core_CAF_interaction","PGC",3,0.328970064637255,0.742178314799997,-0.283741115112053,-0.32611273825445,0,0,0,0,0.666666666666667,0.966361751916697
"Core_CAF_interaction","ZFC3H1",3,-0.328605309327225,0.742454034485161,-0.368248353705901,-0.477600104698612,0,0,0,0,0.666666666666667,0.966447252488655
"Core_CAF_interaction","MYO18A",3,-0.328519337067853,0.742519026000345,-0.580203396643212,-0.389838409794304,0,0,0,0,0.666666666666667,0.966447252488655
"Core_CAF_interaction","CRYGD",3,-0.328227359110366,0.742739763106316,-0.0633210572120056,-0.123179847631306,0,0,0,0,0.666666666666667,0.966447252488655
"Core_CAF_interaction","KLC2",3,-0.328201861046545,0.742759040801794,-0.199447928654751,-0.0336302238569154,0,0,0,0,1,0.966447252488655
"Core_CAF_interaction","TAZ",3,-0.328067752333962,0.742860435740926,-0.358338471631518,-0.0981589992113556,0,0,0,0,0.666666666666667,0.966447252488655
"Core_CAF_interaction","SLC9A5",3,0.328063608761024,0.742863568623548,0.0566117305718054,0.0953546205020552,0,0,0,0,0.666666666666667,0.966447252488655
"Core_CAF_interaction","SPAG4",3,-0.328046582867202,0.742876441647118,-0.240931768390191,-0.319643288647092,0,0,0,0,1,0.966447252488655
