"model","gene_set","n_present","mean_z_in_set","mean_z_background","delta_mean_z","median_z_in_set","direction","p.value","leading_genes","FDR"
"TAC_high_adjusted_for_CAF","HALLMARK_MYC_TARGETS_V1",184,2.1329057921216,0.53970264412075,1.59320314800085,2.17249230017763,"positive",5.01203313505109e-42,"CYC1;PSMD14;UBE2L3;STARD7;EIF3D;PSMD7;EIF3J;HSPE1;HNRNPA3;TRA2B",7.52807376884673e-39
"TAC_high_adjusted_for_CAF","REACTOME_CELL_CYCLE_MITOTIC",432,1.54559702850649,0.527868278969892,1.0177287495366,1.562612650197,"positive",8.89104864930118e-39,"PSMD11;PHLDA1;PSMD14;HSP90AA1;MZT2B;DYNC1I2;RANGAP1;FZR1;KMT5A;UBC",6.67717753562518e-36
"TAC_high_adjusted_for_CAF","REACTOME_M_PHASE",296,1.64980756375168,0.53676970163659,1.11303786211509,1.69828136270768,"positive",1.11052690606479e-32,"PSMD11;PSMD14;HSP90AA1;MZT2B;DYNC1I2;RANGAP1;KMT5A;UBC;TNPO1;PSMC1",5.56003804303103e-30
"TAC_high_adjusted_for_CAF","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",105,-1.58422018523688,0.581752442598526,-2.16597262783541,-2.12788552637135,"negative",2.1778736451597e-29,"CD99;ULBP1;COL1A1;COL2A1;CD81;PVR;COL1A2;COL3A1;COL17A1;ICAM5",8.17791553757469e-27
"TAC_high_adjusted_for_CAF","REACTOME_CELL_CYCLE_CHECKPOINTS",212,1.76169632873102,0.542503985187056,1.21919234354396,1.81157037041434,"positive",5.57084754350326e-29,"PSMD11;PSMD14;DYNC1I2;RANGAP1;UBC;PSMC1;PSMD7;PSMC3;DYNC1H1;YWHAZ",1.67348260206838e-26
"TAC_high_adjusted_for_CAF","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",271,-0.592521697255541,0.589251093682658,-1.1817727909382,-0.64329724493291,"negative",2.38840750869172e-28,"F2RL1;NMB;ACKR3;LPAR1;GRP;ADORA2B;P2RY1;PLPPR2;NTS;LPAR3",5.9789801300916e-26
"TAC_high_adjusted_for_CAF","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",299,1.58696271076856,0.538048693231295,1.04891401753726,1.58068349024288,"positive",3.23285420770739e-28,"TXNRD1;GPI;GSR;PMAIP1;KMT5A;UBC;G6PD;TXN;CARM1;BID",6.93678145710928e-26
"TAC_high_adjusted_for_CAF","REACTOME_GPCR_LIGAND_BINDING",370,-0.389127860131546,0.592726513047104,-0.98185437317865,-0.456772630495344,"negative",1.13839915340491e-27,"WNT5A;ADM;WNT7B;F2RL1;NMB;ACKR3;FZD6;LPAR1;GRP;FZD10",2.13734441051772e-25
"TAC_high_adjusted_for_CAF","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",191,1.79636597758043,0.54406122009428,1.25230475748615,1.81669861652041,"positive",1.45113430242335e-27,"PSMD11;PSMD14;DYNC1I2;RANGAP1;UBC;TNPO1;PSMC1;PSMD7;PSMC3;DYNC1H1",2.42178191359986e-25
"TAC_high_adjusted_for_CAF","HALLMARK_OXIDATIVE_PHOSPHORYLATION",180,1.90756483538322,0.543549708449022,1.3640151269342,2.12879676418748,"positive",1.83120710440414e-27,"TOMM22;VDAC2;GPI;CYC1;NDUFA6;ATP6V1E1;NDUFA8;ECI1;UQCR11;ATP6V1G1",2.75047307081502e-25
"TAC_high_adjusted_for_CAF","HALLMARK_MTORC1_SIGNALING",189,1.84332389294763,0.54353866767943,1.2997852252682,2.07727304408631,"positive",6.3230138036129e-27,"RIT1;TXNRD1;GPI;GCLC;ACTR3;SLC7A11;SC5D;PSMD14;SLC1A5;CD9",8.63378793911507e-25
"TAC_high_adjusted_for_CAF","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",175,1.94003991862822,0.543642861752324,1.3963970568759,2.07975512125214,"positive",7.86007882414815e-26,"MAFG;ABCC1;NFE2L2;TALDO1;PSMD11;TXNRD1;GCLC;SLC7A11;GCLM;PSMD14",9.83819866155877e-24
"TAC_high_adjusted_for_CAF","HALLMARK_ALLOGRAFT_REJECTION",192,-0.904612428022385,0.586507523763321,-1.49111995178571,-1.15875260661115,"negative",9.35572943042091e-26,"EIF3D;EIF3J;IL11;MRPL3;EIF5A;AKT1;UBE2N;DEGS1;ABI1;TGFB1",1.08094658496094e-23
"TAC_high_adjusted_for_CAF","REACTOME_KEAP1_NFE2L2_PATHWAY",105,2.38124511925987,0.547831965452122,1.83341315380775,2.34544518454031,"positive",1.2778165972282e-25,"MAFG;ABCC1;NFE2L2;TALDO1;PSMD11;TXNRD1;GCLC;SLC7A11;GCLM;PSMD14",1.37091466359769e-23
"TAC_high_adjusted_for_CAF","REACTOME_TRANSLATION",210,1.66078366021904,0.544445648710028,1.11633801150901,1.74981098232488,"positive",2.95768028986658e-25,"MRPL12;RPL8;EIF3D;MRPL4;EIF3J;YARS2;EIF5;MRPS2;MRPS28;RPS23",2.9616238635864e-23
"TAC_high_adjusted_for_CAF","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",226,1.6087197317115,0.543944170979126,1.06477556073237,1.60363366809277,"positive",1.03860364764181e-23,"PRPF4;SNU13;EIF4A3;PUF60;POLR2F;NUP50;HNRNPA3;TRA2B;POLDIP3;NCBP2",9.74989174223754e-22
"TAC_high_adjusted_for_CAF","REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2",83,2.56020632153092,0.549904122042775,2.01030219948815,2.52432992546636,"positive",1.63284061515868e-23,"MAFG;ABCC1;NFE2L2;TALDO1;PSMD11;TXNRD1;GCLC;SLC7A11;GCLM;PSMD14",1.44266270821667e-21
"TAC_high_adjusted_for_CAF","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",152,1.80886949968181,0.547899897734331,1.26096960194748,1.84697607183854,"positive",1.34480156941599e-22,"PSMD11;PSMD14;DYNC1I2;RANGAP1;UBC;PSMC1;PSMD7;PSMC3;DYNC1H1;TUBB4B",1.12216219847934e-20
"TAC_high_adjusted_for_CAF","REACTOME_HIV_INFECTION",192,1.66433372112561,0.546038401623805,1.1182953195018,1.77672754036312,"positive",3.95697010798603e-22,"PSMD11;PSMD14;RANGAP1;UBC;PSMC1;PSMD7;PSMC3;AP2M1;POLR2F;KPNA1",3.12808900115527e-20
"TAC_high_adjusted_for_CAF","REACTOME_MITOTIC_G2_G2_M_PHASES",169,1.745653296804,0.547019302783323,1.19863399402068,1.73185486530389,"positive",6.47919984209575e-21,"PSMD11;PHLDA1;PSMD14;HSP90AA1;MZT2B;DYNC1I2;FZR1;UBC;PSMC1;PSMD7",4.86587908141391e-19
"TAC_high_adjusted_for_CAF","REACTOME_S_PHASE",133,1.85605234040052,0.549343770080328,1.30670857032019,1.81669861652041,"positive",1.18947166341708e-20,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;CCNA1;POLE3;CDK7",8.5075544688212e-19
"TAC_high_adjusted_for_CAF","REACTOME_MRNA_SPLICING",166,1.68982897199502,0.548072417233986,1.14175655476104,1.6702975013182,"positive",5.93480059900283e-20,"PRPF4;SNU13;EIF4A3;PUF60;POLR2F;HNRNPA3;TRA2B;NCBP2;PCBP1;GTF2F1",4.05185022713739e-18
"TAC_high_adjusted_for_CAF","REACTOME_RRNA_PROCESSING",156,1.68000374656089,0.549131833195647,1.13087191336524,1.75996426317166,"positive",6.77027357291938e-20,"SNU13;EXOSC4;RPL8;PNO1;WDR18;DIMT1;RPS23;EXOSC7;RPS15;PES1",4.42128300283691e-18
"TAC_high_adjusted_for_CAF","REACTOME_DNA_REPAIR",237,1.49664562312675,0.545167018098164,0.951478605028585,1.54197994370944,"positive",9.37521139186814e-20,"XPA;UBC;NPLOC4;POLR2F;ACTL6A;RAD23B;CCNA1;POLE3;FANCE;CDK7",5.86731979607748e-18
"TAC_high_adjusted_for_CAF","REACTOME_G2_M_CHECKPOINTS",110,1.91528762480472,0.551262141378853,1.36402548342587,2.03345369790326,"positive",4.80102190760621e-19,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;YWHAZ;CCNA1;YWHAE;WEE1",2.88445396208981e-17
"TAC_high_adjusted_for_CAF","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",166,-0.622142736895943,0.579494335006694,-1.20163707190264,-0.651396710206555,"negative",1.36190085014704e-18,"F2RL1;NMB;ACKR3;GRP;NTS;GAL;OPRK1;ECE1;POMC;EDN1",7.86759644969557e-17
"TAC_high_adjusted_for_CAF","REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE",70,2.23652010475844,0.55386772592315,1.68265237883529,2.12929442883494,"positive",2.32746363422249e-18,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;CCNA1;SKP1;PSMD2",1.29475939948229e-16
"TAC_high_adjusted_for_CAF","REACTOME_SYNTHESIS_OF_DNA",98,1.97563087748661,0.552113359994577,1.42351751749203,1.99501803927505,"positive",2.73512053379258e-18,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;CCNA1;POLE3;SKP1",1.45583371026607e-16
"TAC_high_adjusted_for_CAF","REACTOME_DNA_REPLICATION",113,1.87963380737358,0.551256989745974,1.3283768176276,1.87428275976941,"positive",2.81086402115286e-18,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;KPNA1;CCNA1;POLE3",1.45583371026607e-16
"TAC_high_adjusted_for_CAF","REACTOME_NEDDYLATION",170,1.62320673757567,0.548625959710007,1.07458077786567,1.79847695822091,"positive",4.94480088086626e-18,"NFE2L2;PSMD11;PSMD14;KEAP1;UBC;PSMC1;PSMD7;NPLOC4;PSMC3;SOCS3",2.47569697435371e-16
"TAC_high_adjusted_for_CAF","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",131,1.74859916892622,0.550706312541246,1.19789285638498,1.84574677823365,"positive",1.19749815153319e-17,"PSMD11;EIF4A3;PSMD14;UBC;PSMC1;RPL8;PSMD7;PSMC3;NCBP2;RPS23",5.80207168904144e-16
"TAC_high_adjusted_for_CAF","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",67,2.24405118652111,0.554236715987179,1.68981447053393,2.14278103293339,"positive",1.34519019616679e-17,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;CCNA1;SKP1;PSMD2",6.31398648325786e-16
"TAC_high_adjusted_for_CAF","REACTOME_INFLUENZA_INFECTION",134,1.67822927424873,0.55118286711561,1.12704640713312,1.73407050146959,"positive",5.11529328591906e-17,"KPNA3;HSP90AA1;RPL8;POLR2F;KPNA1;NUP50;GTF2F1;POLR2E;RPS23;RPS15",2.32823348953043e-15
"TAC_high_adjusted_for_CAF","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",55,2.3822262313159,0.555265368821477,1.82696086249442,2.36950636058465,"positive",6.1605548340437e-17,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;CCNA1;SKP1;PSMD2;PSMD8",2.72151569433342e-15
"TAC_high_adjusted_for_CAF","REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",69,2.20486492729338,0.554181823853774,1.6506831034396,2.35018761975068,"positive",8.88579216259595e-17,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;CCNA1;CDK7;WEE1",3.81327423663404e-15
"TAC_high_adjusted_for_CAF","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",171,1.58095287174988,0.54912975447439,1.03182311727549,1.65336571332597,"positive",3.89314129951773e-16,"CYC1;NDUFA6;PC;NDUFA8;UQCR11;ISCA1;NDUFB5;UBC;UQCR10;ME1",1.6243050644099e-14
"TAC_high_adjusted_for_CAF","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",56,2.30509808847273,0.555467593353828,1.7496304951189,2.15778391707908,"positive",4.43174947734538e-16,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;CCNA1;PSMD2;PSMD8;PSMA3",1.79905073377642e-14
"TAC_high_adjusted_for_CAF","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",131,1.69622676255577,0.551266422365274,1.14496034019049,1.73174498566128,"positive",4.72819801550154e-16,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;CCNA1;POLE3;CDK7;WEE1",1.86888247875877e-14
"TAC_high_adjusted_for_CAF","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",103,1.87411133735837,0.552385325869442,1.32172601148892,1.84527944281466,"positive",5.98331489634025e-16,"CYC1;NDUFA6;NDUFA8;UQCR11;NDUFB5;UQCR10;COX4I1;COX7A2L;ECSIT;ETFB",2.30434332674437e-14
"TAC_high_adjusted_for_CAF","REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",67,2.19434717794008,0.554507175548208,1.63984000239188,2.26036638369428,"positive",7.45653967690492e-16,"PSMD11;EXOSC4;PSMD14;UBC;ELAVL1;TNPO1;PSMC1;PSMD7;PSMC3;YWHAZ",2.7999306486778e-14
"TAC_high_adjusted_for_CAF","HALLMARK_INTERFERON_GAMMA_RESPONSE",176,-0.472343118233833,0.578318625225844,-1.05066174345968,-0.519546684141625,"negative",8.62303013780831e-16,"BPGM;SOCS3;NAMPT;PSMA3;SLC25A28;CDKN1A;TNFAIP6;PFKP;EIF2AK2;IL6",3.15897347975319e-14
"TAC_high_adjusted_for_CAF","REACTOME_MITOTIC_PROMETAPHASE",174,1.50761806975946,0.549921560651229,0.95769650910823,1.53774335564698,"positive",1.51425279541879e-15,"HSP90AA1;MZT2B;DYNC1I2;RANGAP1;DYNC1H1;CDK5RAP2;SSNA1;YWHAE;TUBB4B;INCENP",5.41525642552148e-14
"TAC_high_adjusted_for_CAF","REACTOME_PTEN_REGULATION",111,1.76768043293633,0.552486395418626,1.2151940375177,1.81149569774791,"positive",2.77002822214611e-15,"PSMD11;PSMD14;UBC;RCOR1;PSMC1;PSMD7;PSMC3;RHEB;EGR1;PSMD2",9.51576688602134e-14
"TAC_high_adjusted_for_CAF","REACTOME_SIGNALING_BY_ROBO_RECEPTORS",174,1.51002135496912,0.549887301137345,0.960134053831776,1.68147493067066,"positive",2.78757485342836e-15,"PSMD11;EIF4A3;PSMD14;UBC;PSMC1;RPL8;GPC1;PSMD7;PSMC3;NCBP2",9.51576688602134e-14
"TAC_high_adjusted_for_CAF","HALLMARK_G2M_CHECKPOINT",186,1.45792001113426,0.549737165112029,0.908182846022231,1.52059947680524,"positive",3.33740031281786e-15,"KMT5A;EGF;NUP50;CKS2;TRA2B;SLC7A5;RAD23B;SQLE;HUS1;CBX1",1.1139500599672e-13
"TAC_high_adjusted_for_CAF","REACTOME_DNA_REPLICATION_PRE_INITIATION",80,1.98139147940287,0.554159089032102,1.42723239037077,1.99501803927505,"positive",3.68203379215403e-15,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;KPNA1;POLE3;PSMD2",1.19420730183713e-13
"TAC_high_adjusted_for_CAF","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",98,1.77660282633738,0.553701435960428,1.22290139037695,1.7998124722227,"positive",3.73686705634788e-15,"RPL8;EIF3D;EIF3J;EIF5;RPS23;EIF3M;RPS15;EIF3H;EIF3E;EIF4G1",1.19420730183713e-13
"TAC_high_adjusted_for_CAF","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",54,-1.33688460122869,0.571706951315381,-1.90859155254407,-1.37135775455554,"negative",4.36230963874316e-15,"ACKR3;CXCL8;CX3CL1;XCL1;CXCL1;CCL7;CCL1;CCL27;CXCL5;CCL20",1.36503939112338e-13
"TAC_high_adjusted_for_CAF","REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",52,2.31524358939243,0.555992492439864,1.75925109695257,2.17645713785637,"positive",9.43126504373352e-15,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;CCNA1;PSMD2;PSMD8",2.89097144809954e-13
"TAC_high_adjusted_for_CAF","HALLMARK_E2F_TARGETS",183,1.43077545402582,0.550367812196467,0.880407641829354,1.46792940428233,"positive",9.97080376172491e-15,"CKS2;TRA2B;TFRC;WEE1;RANBP1;HUS1;GINS3;NUP205;XRCC6;SSRP1",2.99522945002216e-13
"TAC_high_adjusted_for_CAF","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",53,2.27153554041249,0.556037700154553,1.71549784025794,2.14278103293339,"positive",1.69127261450248e-14,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;PSMD2;PSMD8;PSMA3",4.98096366075043e-13
"TAC_high_adjusted_for_CAF","REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21",48,2.37776242905504,0.556319779180377,1.82144264987466,2.46519903587109,"positive",1.79457900986256e-14,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;CCNA1;SKP1;PSMD2;PSMD8",5.18357244771841e-13
"TAC_high_adjusted_for_CAF","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",66,2.07848897217557,0.555261315679996,1.52322765649557,2.16145425371069,"positive",2.07618529025407e-14,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;SKP1;PSMD2;PSMD8;GSK3B",5.8838307659653e-13
"TAC_high_adjusted_for_CAF","REACTOME_HIV_LIFE_CYCLE",130,1.6047391312569,0.552330777663972,1.05240835359293,1.70842000905234,"positive",2.86804595632069e-14,"RANGAP1;UBC;POLR2F;KPNA1;NUP50;NCBP2;VPS4A;CDK7;GTF2F1;POLR2E",7.97741671554385e-13
"TAC_high_adjusted_for_CAF","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS",107,1.72018329594289,0.553296545325606,1.16688675061729,1.87577199083784,"positive",3.33195935888243e-14,"PSMD11;PSMD14;RANGAP1;UBC;PSMC1;PSMD7;PSMC3;AP2M1;KPNA1;NUP50",9.09927810371164e-13
"TAC_high_adjusted_for_CAF","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",210,1.41002828341981,0.548772569755866,0.861255713663945,1.47024072453473,"positive",3.51466221990864e-14,"PSMD11;UBE2H;PSMD14;KEAP1;FZR1;UBC;UBE2L3;UBAC1;PSMC1;PSMD7",9.42682616839783e-13
"TAC_high_adjusted_for_CAF","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",137,1.59981537418805,0.551784154797294,1.04803121939075,1.78851909510717,"positive",3.76377254716974e-14,"WNT5A;PSMD11;PSMD14;UBC;FZD6;PSMC1;SOX2;PSMD7;PSMC3;YWHAZ",9.91787081727887e-13
"TAC_high_adjusted_for_CAF","REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1",40,2.53825465224888,0.556980383092147,1.98127426915673,2.57917980027173,"positive",6.29674356728758e-14,"PSMD11;PSMD14;FZR1;UBC;PSMC1;PSMD7;PSMC3;SKP1;PSMD2;PSMD8",1.63063945483896e-12
"TAC_high_adjusted_for_CAF","REACTOME_DEGRADATION_OF_DVL",42,2.46335968962315,0.556914168137695,1.90644552148545,2.57917980027173,"positive",7.10312426586123e-14,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;PSMD2;PSMD8;DVL3;PSMA3",1.80828688937688e-12
"TAC_high_adjusted_for_CAF","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",254,-0.262710682777224,0.58068585080591,-0.843396533583134,-0.267444812295064,"negative",1.04825435430566e-13,"PRKX;ACKR3;LPAR1;GNB5;ADCY3;RGS20;MAPK1;ADCY8;PPP2CB;LPAR3",2.62413006694518e-12
"TAC_high_adjusted_for_CAF","REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT",60,2.12502017504498,0.555776534329898,1.56924364071508,2.21551228518618,"positive",1.47084103125844e-13,"PSMD11;PSMD14;HSP90AA1;UBC;PSMC1;PSMD7;PSMC3;TUBB4B;PSMD2;PSMD8",3.62164463762324e-12
"TAC_high_adjusted_for_CAF","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",38,2.52913698657349,0.557329517740825,1.97180746883267,2.51556109962571,"positive",1.54962577725021e-13,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;PSMD2;PSMD8;PSMA3;PSMB7",3.75409341520938e-12
"TAC_high_adjusted_for_CAF","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2",97,1.78448847055942,0.553738722771536,1.23074974778789,2.02736644854631,"positive",1.61824638652282e-13,"PSMD11;GLI2;PSMD14;HEY1;UBC;PSMC1;PSMD7;PSMC3;DLX6;SKP1",3.85810487707504e-12
"TAC_high_adjusted_for_CAF","REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D",37,2.55124044707149,0.557423010362589,1.9938174367089,2.62810104644308,"positive",2.32895771339958e-13,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;PSMD2;PSMD8;GSK3B;PSMA3",5.46577263363463e-12
"TAC_high_adjusted_for_CAF","REACTOME_REGULATION_OF_APOPTOSIS",37,2.55736859196177,0.557404640326052,1.99996395163572,2.62810104644308,"positive",4.4968317104892e-13,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;OPA1;PSMC3;PAK2;PSMD2;PSMD8",1.03911403525458e-11
"TAC_high_adjusted_for_CAF","REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",47,2.26490704508392,0.556897549852277,1.70800949523164,2.32655975219098,"positive",4.61662884678485e-13,"XPA;UBC;POLR2F;CDK7;POLR2E;CUL4A;MNAT1;COPS2;PRPF19;COPS7A",1.05063280725316e-11
"TAC_high_adjusted_for_CAF","REACTOME_MITOCHONDRIAL_TRANSLATION",62,1.97634452643629,0.55627007247995,1.42007445395634,2.00744445475011,"positive",4.89090950946369e-13,"MRPL12;MRPL4;MRPS2;MRPS28;MRPL41;MRPL3;MRPL13;MRPL15;MRPS12;MRPL58",1.09643971391261e-11
"TAC_high_adjusted_for_CAF","REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS",40,2.45109061879231,0.557262924529606,1.89382769426271,2.57917980027173,"positive",5.94779047322216e-13,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;SKP1;PSMD2;PSMD8;PSMA3",1.31376195452642e-11
"TAC_high_adjusted_for_CAF","REACTOME_SIGNALING_BY_WNT",218,1.3336859218523,0.549574459996978,0.784111461855327,1.54343934158514,"positive",6.83976308922382e-13,"WNT5A;PSMD11;WNT7B;PSMD14;UBC;FZD6;PSMC1;SOX2;PSMD7;PSMC3",1.48888755942235e-11
"TAC_high_adjusted_for_CAF","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",108,1.61466332746222,0.55413009078236,1.06053323667986,1.76497448223296,"positive",7.78453041814144e-13,"DYNC1I2;RANGAP1;DYNC1H1;TUBB4B;INCENP;AHCTF1;CKAP5;CENPN;BIRC5;CCNB1",1.67033781257835e-11
"TAC_high_adjusted_for_CAF","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",120,1.56005800470127,0.553626521442327,1.00643148325894,1.60812093874495,"positive",8.19652452457822e-13,"ACTG1;DYNC1I2;RANGAP1;DYNC1H1;TUBB4B;DVL3;PFN2;INCENP;RHOB;AHCTF1",1.73396899097415e-11
"TAC_high_adjusted_for_CAF","REACTOME_NUCLEOTIDE_EXCISION_REPAIR",97,1.74207238590766,0.554073686559798,1.18799869934786,1.86629561889649,"positive",1.08576855976366e-12,"XPA;UBC;POLR2F;ACTL6A;RAD23B;POLE3;CDK7;YY1;RAD23A;POLR2E",2.26503385661808e-11
"TAC_high_adjusted_for_CAF","REACTOME_MITOTIC_SPINDLE_CHECKPOINT",93,1.67827227944249,0.554943337792699,1.12332894164979,1.75718929001166,"positive",1.19393344412046e-12,"DYNC1I2;RANGAP1;DYNC1H1;INCENP;AHCTF1;CKAP5;CENPN;UBE2S;BIRC5;CENPM",2.45655894940949e-11
"TAC_high_adjusted_for_CAF","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",43,2.3571015544634,0.557129994861402,1.799971559602,2.53025855410037,"positive",1.5925968942447e-12,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;SKP1;GLI1;PSMD2;PSMD8",3.23254126372371e-11
"TAC_high_adjusted_for_CAF","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",51,2.15386368441959,0.55680274681983,1.59706093759976,2.14278103293339,"positive",1.8414755246924e-12,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;SKP1;PSMD2;PSMD8;PSMA3",3.68786165078397e-11
"TAC_high_adjusted_for_CAF","REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",42,2.37085199015581,0.557229075203478,1.81362291495233,2.64903992366465,"positive",1.9673880856793e-12,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;YWHAZ;SKP1;PSMD2;PSMD8",3.8881801377504e-11
"TAC_high_adjusted_for_CAF","REACTOME_REGULATION_OF_TP53_ACTIVITY",140,1.50063864804693,0.552661658718996,0.947976989327937,1.3981831195118,"positive",2.08233813816516e-12,"KMT5A;UBC;BRD1;PRR5;CCNA1;CDK5R1;HUS1;PPP1R13B;GATAD2A;SMYD2",4.06191153704425e-11
"TAC_high_adjusted_for_CAF","REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G",37,2.47159958160543,0.557661745841987,1.91393783576344,2.53025855410037,"positive",2.14993997313985e-12,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;PSMD2;PSMD8;PSMA3;PSMB7",4.14001261494365e-11
"TAC_high_adjusted_for_CAF","REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC",36,2.49618371436818,0.557745098811553,1.93843861555663,2.64903992366465,"positive",2.49083498760306e-12,"PSMD11;PSMD14;NQO1;PSMC1;PSMD7;PSMC3;PSMD2;PSMD8;PSMA3;PSMB7",4.73573943212632e-11
"TAC_high_adjusted_for_CAF","REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS",44,2.29523284945538,0.557204755842332,1.73802809361305,2.43518500286785,"positive",2.71939412634689e-12,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;SKP1;PSMD2;PSMD8;PSMA3",5.10566247221628e-11
"TAC_high_adjusted_for_CAF","REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY",56,2.0825076032741,0.556479039894816,1.52602856337929,2.26278632951415,"positive",3.00053143898967e-12,"PSMD11;PSMD14;UBC;PSMC1;PSMD7;PSMC3;DLX6;SKP1;PSMD2;PSMD8",5.56394842143517e-11
"TAC_high_adjusted_for_CAF","REACTOME_RHO_GTPASE_EFFECTORS",227,1.2503650170803,0.550550090888654,0.699814926191647,1.40628467812887,"positive",3.18983786985486e-12,"ACTR3;PTK2;ACTG1;BAIAP2;DYNC1I2;RANGAP1;DYNC1H1;YWHAZ;PAK2;YWHAE",5.84284936649024e-11
