"model","gene","n_datasets","combined_z","meta_p","mean_logFC","median_logFC","positive_nominal","negative_nominal","positive_fdr","negative_fdr","sign_consistency","meta_FDR"
"TAC_high_adjusted_for_CAF","OR7A5",4,2.12351924961179,0.0337103641773879,1.37345810255948,1.03627087043862,0,0,0,0,0.75,0.134104854921614
"TAC_high_adjusted_for_CAF","ANKRD27",4,2.1226804424776,0.0337806389637158,0.381904063239966,0.258851150420334,0,0,0,0,1,0.134341249717572
"TAC_high_adjusted_for_CAF","COL2A1",4,2.12252495920331,0.0337936790177867,0.536741034778004,0.622186233278306,1,0,0,0,0.75,0.134346276082905
"TAC_high_adjusted_for_CAF","UBN1",4,2.12240662164629,0.0338036066234449,0.0507812644025096,0.0602040742266537,1,0,1,0,0.5,0.134346276082905
"TAC_high_adjusted_for_CAF","CKLF",4,-2.12218448742796,0.0338222487004508,-0.272605584088421,-0.453419223468434,0,1,0,0,0.75,0.134371263983291
"TAC_high_adjusted_for_CAF","MTHFR",4,-2.12196184856755,0.0338409419484319,-0.0813369993670077,-0.234185095607995,0,1,0,0,0.75,0.134371263983291
"TAC_high_adjusted_for_CAF","NAB1",4,2.12194382465316,0.0338424556623507,0.127838393684485,-0.00501019115824308,2,0,1,0,0.5,0.134371263983291
"TAC_high_adjusted_for_CAF","NTRK3",4,-2.12135776279865,0.0338917068257665,-0.348450233194075,-0.336953929189136,0,0,0,0,0.75,0.134523671209679
"TAC_high_adjusted_for_CAF","LTB4R",4,2.1206914880472,0.0339477733044733,-0.0292648380035685,-0.0629004405360328,1,0,1,0,0.5,0.134703023560698
"TAC_high_adjusted_for_CAF","PICALM",4,2.11996631697112,0.0340088859610839,0.05005480667331,0.0451840838469994,1,0,1,0,0.75,0.134902277538679
"TAC_high_adjusted_for_CAF","F5",4,-2.11956800508306,0.0340424930693026,-0.796754963035839,-0.89129939614389,0,0,0,0,0.75,0.134926787406999
"TAC_high_adjusted_for_CAF","PHEX",4,2.11951984344044,0.034046558575789,0.204014563816413,0.29525257555698,1,0,1,0,0.75,0.134926787406999
"TAC_high_adjusted_for_CAF","MYOZ2",4,-2.11950559741265,0.0340477612164349,-0.165324195585972,-0.0914109802804604,0,1,0,1,0.75,0.134926787406999
"TAC_high_adjusted_for_CAF","CCL18",4,-2.11925129325832,0.0340692355228094,-0.411953235568866,-0.655915456707796,0,1,0,0,0.75,0.134968683447162
"TAC_high_adjusted_for_CAF","KIF13B",4,-2.11874068207014,0.0341123882278062,-0.319905644470957,-0.480221430053767,0,0,0,0,0.75,0.135093658879122
"TAC_high_adjusted_for_CAF","ATF7",4,2.11861985088769,0.0341226067298074,-0.094322537967848,0.00857847662436881,1,0,1,0,0.5,0.135093658879122
"TAC_high_adjusted_for_CAF","SAC3D1",4,2.11786544608133,0.0341864647301414,0.0413893623923363,0.0766144952737808,2,1,0,0,0.5,0.135303207595636
"TAC_high_adjusted_for_CAF","BLM",4,2.11749312422536,0.0342180182319287,0.26683527259222,0.31533987727831,1,0,0,0,0.75,0.135343753895168
"TAC_high_adjusted_for_CAF","GABRP",4,-2.11748656555583,0.0342185742885199,-1.51632862283524,-1.41563516172332,0,0,0,0,1,0.135343753895168
"TAC_high_adjusted_for_CAF","NDST4",4,-2.11711781597213,0.0342498500111664,-0.563906637167425,-0.322632873173556,0,1,0,0,1,0.135424191356832
"TAC_high_adjusted_for_CAF","PLEKHO2",4,-2.1160109361184,0.0343438774685677,-0.20702992547033,-0.279317746502921,0,0,0,0,0.75,0.135739143369432
"TAC_high_adjusted_for_CAF","MCM5",4,2.11580782473648,0.0343611553457611,0.101228642990489,0.196363090880968,1,0,1,0,0.75,0.135739143369432
"TAC_high_adjusted_for_CAF","SMIM7",4,2.11575225930959,0.0343658833692301,0.188090288176944,0.132408230324199,1,0,0,0,0.75,0.135739143369432
"TAC_high_adjusted_for_CAF","GFRA1",4,-2.1155909364114,0.0343796133721363,-0.583783658247553,-0.755129506074754,0,0,0,0,0.75,0.135739143369432
"TAC_high_adjusted_for_CAF","DOK2",4,-2.11553557947234,0.03438432581636,-0.0947694541846109,-0.37046971762378,0,1,0,0,0.75,0.135739143369432
"TAC_high_adjusted_for_CAF","MNT",4,2.11516084899972,0.0344162405145452,-0.0461792151321159,-0.10253561502066,1,0,1,0,0.75,0.135821822623548
"TAC_high_adjusted_for_CAF","CHST1",4,2.11474364577876,0.0344518022641773,0.254633711014647,0.168152789902094,0,0,0,0,0.5,0.135918837485824
"TAC_high_adjusted_for_CAF","MYRF",4,-2.11437580786155,0.0344831822296363,-0.662197283668306,-0.71784482705405,0,0,0,0,1,0.135963244359407
"TAC_high_adjusted_for_CAF","GMCL1",4,2.1143542367053,0.0344850232058592,0.32899009029501,0.171766178636043,1,0,0,0,0.75,0.135963244359407
"TAC_high_adjusted_for_CAF","MT1M",4,-2.11255023708704,0.0346392818078268,-0.942804682340929,-0.834600237122888,0,0,0,0,0.75,0.136527955676821
"TAC_high_adjusted_for_CAF","RPL23A",4,2.11232407687871,0.0346586621045704,-0.050838991800003,-0.131260758742662,1,0,1,0,0.75,0.136560864689555
"TAC_high_adjusted_for_CAF","COPE",4,2.11214055593791,0.0346743953301123,0.181251468279505,0.21675048086457,1,0,0,0,0.75,0.136579387269103
"TAC_high_adjusted_for_CAF","OIP5",4,2.11194103049943,0.0346915075399854,0.397725769747573,0.272608820610793,0,0,0,0,1,0.136603328035948
"TAC_high_adjusted_for_CAF","RAB40C",4,2.11160457654225,0.0347203796993771,-0.00185899194270701,-0.00844164014554909,1,0,1,0,0.5,0.136673545525688
"TAC_high_adjusted_for_CAF","GTF2E2",4,2.11131621521502,0.0347451412100816,-0.0657765226082511,0.249950396159025,1,0,1,0,0.75,0.136727542333379
"TAC_high_adjusted_for_CAF","DDHD2",4,2.11102499217357,0.0347701637606163,0.116396508938789,0.271878116768465,0,0,0,0,0.75,0.136782531730674
"TAC_high_adjusted_for_CAF","ZCCHC14",4,2.1104393305866,0.0348205317425608,-0.0940417458538791,0.166238807684792,1,0,1,0,0.75,0.13693716104603
"TAC_high_adjusted_for_CAF","S100A5",4,2.10983500661079,0.03487257002782,0.239271760231423,0.267511849874575,1,0,0,0,0.75,0.137098258794669
"TAC_high_adjusted_for_CAF","FTH1P5",4,2.10943373781933,0.0349071599227002,0.201593830572328,0.28554323362604,0,0,0,0,0.75,0.137190679315247
"TAC_high_adjusted_for_CAF","NTSR2",4,-2.10900659273272,0.0349440125737455,-0.0960793369816472,-0.0886676882157135,0,1,0,1,0.75,0.137205295714983
"TAC_high_adjusted_for_CAF","RIPPLY3",4,2.1089077943832,0.0349525412940384,1.05823114281258,1.01883736278128,0,0,0,0,1,0.137205295714983
"TAC_high_adjusted_for_CAF","CD151",4,2.10888263801726,0.03495471318916,0.30632213591954,0.282945958095478,1,0,0,0,0.75,0.137205295714983
"TAC_high_adjusted_for_CAF","SLC15A3",4,-2.10872934022047,0.0349679507686361,-0.744958985575527,-0.838956807143459,0,1,0,0,0.75,0.137205295714983
"TAC_high_adjusted_for_CAF","DNPEP",4,2.10856685769338,0.0349819861406962,0.00760412407289121,0.11144394592964,1,0,1,0,0.75,0.137205295714983
"TAC_high_adjusted_for_CAF","ZC3H7B",4,2.10851640157975,0.0349863455591543,0.0507778341585637,0.209016307613532,1,0,1,0,0.75,0.137205295714983
"TAC_high_adjusted_for_CAF","CHERP",4,2.10849194604509,0.0349884586891924,0.205920168369722,0.203813980158222,0,0,0,0,1,0.137205295714983
"TAC_high_adjusted_for_CAF","ACD",4,2.10823033389921,0.0350110706353257,0.184684344205476,0.142578084220883,1,0,0,0,0.75,0.137250492230948
"TAC_high_adjusted_for_CAF","COLGALT1",4,2.1080597246012,0.0350258236442192,0.122262296113615,0.130905984415131,1,0,1,0,0.5,0.137264861258447
"TAC_high_adjusted_for_CAF","ADAMTS8",4,-2.10776464283208,0.0350513526241337,-0.307973934950471,-0.277553117617595,0,0,0,0,1,0.137321438445182
"TAC_high_adjusted_for_CAF","CRISP3",4,-2.10753132704593,0.0350715491677631,-0.234937156110281,-0.421809027415916,0,1,0,1,0.75,0.137357095443501
"TAC_high_adjusted_for_CAF","ACSS3",4,-2.10626401376602,0.0351814253803108,-0.511460522072858,-0.562101953146335,0,0,0,0,0.75,0.137675453287971
"TAC_high_adjusted_for_CAF","KAT7",4,2.10623391359394,0.0351840386369226,-0.0685758738846744,0.0574964000992591,1,0,1,0,0.5,0.137675453287971
"TAC_high_adjusted_for_CAF","MSN",4,2.10619139040352,0.0351877307257066,0.186010239079672,0.468897374030111,0,1,0,0,0.75,0.137675453287971
"TAC_high_adjusted_for_CAF","CNTNAP2",4,2.10608097598114,0.0351973190352527,1.16342446400784,0.992120611559554,1,0,0,0,0.75,0.137675453287971
"TAC_high_adjusted_for_CAF","PPP1R12B",4,-2.10507725559319,0.0352845837195629,-0.265783662871132,-0.355357313250506,0,1,0,0,0.75,0.137973198499112
"TAC_high_adjusted_for_CAF","MPZL2",4,2.10479517232018,0.0353091415987691,0.0410065153812463,-0.0697991493171398,1,0,1,0,0.75,0.138025630878674
"TAC_high_adjusted_for_CAF","SLC25A12",4,2.10441293124547,0.0353424423866246,0.218023590052186,0.123445075109041,1,0,0,0,0.5,0.138079222517264
"TAC_high_adjusted_for_CAF","CSF2RA",4,-2.10438177368909,0.0353451580094677,-0.172853635942165,-0.217543179336856,0,0,0,0,0.75,0.138079222517264
"TAC_high_adjusted_for_CAF","CSTF3",4,2.10406962355464,0.0353723741456155,0.077617701090038,0.27644177648226,1,1,0,0,0.75,0.138103543677682
"TAC_high_adjusted_for_CAF","ZNF16",4,2.1040544860633,0.0353736944266503,-0.013312324282948,0.161463606785855,1,0,1,0,0.75,0.138103543677682
"TAC_high_adjusted_for_CAF","COTL1",4,-2.1037406599688,0.0354010755858344,-0.478392449082839,-0.288708493996812,0,1,0,0,0.75,0.13813390218067
"TAC_high_adjusted_for_CAF","NUDT21",4,2.10363117641506,0.035410632221733,-0.039884953286533,0.0276863959254886,1,0,1,0,0.5,0.13813390218067
"TAC_high_adjusted_for_CAF","EPB41L4B",4,2.10358178881283,0.0354149439031864,0.56543855751332,0.318851953252691,1,0,0,0,0.75,0.13813390218067
"TAC_high_adjusted_for_CAF","LY6H",4,-2.1028575307171,0.0354782252159305,-0.361646964146939,-0.454458254559887,0,0,0,0,0.75,0.138337142731723
"TAC_high_adjusted_for_CAF","EZH2",4,2.10223082176844,0.0355330611073758,0.201899635038194,0.218451608425373,1,0,0,0,0.75,0.138507335172957
"TAC_high_adjusted_for_CAF","SDHD",4,2.10147095811604,0.0355996447645901,-0.0595432108965483,-0.0539861468711862,1,0,1,0,0.5,0.138684623867306
"TAC_high_adjusted_for_CAF","AOX1",4,-2.10145609894508,0.0356009478715912,-0.257476992698703,-0.341736276002138,0,1,0,0,0.75,0.138684623867306
"TAC_high_adjusted_for_CAF","PBK",4,2.10092838545199,0.0356472532341948,0.125328477557585,0.31100747092981,1,0,0,0,0.75,0.138739375251632
"TAC_high_adjusted_for_CAF","CENPO",4,2.10080887634411,0.0356577469515642,0.0438408767608025,0.181605443328603,1,0,0,0,0.75,0.138739375251632
"TAC_high_adjusted_for_CAF","MUC3A",4,-2.1007864772502,0.0356597140384602,-0.5205137867675,-0.582194021110632,0,1,0,0,0.75,0.138739375251632
"TAC_high_adjusted_for_CAF","TRAM2",4,2.10078515991695,0.0356598297294582,0.313094223779224,0.0730060142567588,1,0,0,0,0.5,0.138739375251632
"TAC_high_adjusted_for_CAF","RNF167",4,2.10057540806582,0.0356782546660484,0.159643508557329,0.1189031981984,0,0,0,0,0.75,0.138767449816425
"TAC_high_adjusted_for_CAF","COQ9",4,2.10030917541592,0.0357016526601648,0.0624657897633536,0.0996856507108899,1,0,1,0,0.5,0.138814842943731
"TAC_high_adjusted_for_CAF","ATF7IP2",4,-2.09968154471786,0.0357568641113216,-0.688693953666929,-0.694558557860872,0,0,0,0,1,0.138978668812508
"TAC_high_adjusted_for_CAF","CUZD1",4,-2.09957505529215,0.0357662390013451,-0.100667908123878,-0.390455869910836,0,1,0,0,0.75,0.138978668812508
"TAC_high_adjusted_for_CAF","TNFRSF4",4,-2.09939785206472,0.0357818438896605,-0.145919154325696,-0.238336607860145,0,1,0,0,0.75,0.138995678491998
"TAC_high_adjusted_for_CAF","MAP3K13",4,2.09819079774396,0.0358882941960717,-0.199406322374061,-0.131782951029449,1,1,1,0,0.5,0.139365458640956
"TAC_high_adjusted_for_CAF","RPS27A",4,2.09797249139464,0.0359075754766864,-0.110806968437808,-0.127269435118564,1,0,1,0,0.5,0.139396608467036
"TAC_high_adjusted_for_CAF","FCGR3B",4,-2.09765403985861,0.0359357176340266,-0.818708334624402,-0.690128621861644,0,0,0,0,1,0.139462126742711
"TAC_high_adjusted_for_CAF","PITX1",4,2.09749387940215,0.0359498784195067,-0.0908646698457214,-0.127222719255178,1,0,1,0,0.5,0.139473360963175
"TAC_high_adjusted_for_CAF","ELOVL4",4,2.09645736324785,0.0360416383704687,1.08497911337882,1.0162974326098,0,0,0,0,0.75,0.139785552326567
"TAC_high_adjusted_for_CAF","SBNO1",4,2.09519739334855,0.0361534489049223,-0.0839905958560734,-0.0443288049217122,1,0,1,0,0.5,0.140175288895377
"TAC_high_adjusted_for_CAF","ADH5",4,2.09501516348532,0.0361696445497467,-0.0215571185525475,0.0068191220346851,1,0,1,0,0.5,0.140194176432644
"TAC_high_adjusted_for_CAF","CKAP4",4,2.09448237560834,0.0362170314511696,-0.116638611312241,-0.183320646477659,1,0,1,0,0.75,0.140306552083263
"TAC_high_adjusted_for_CAF","CSNK1D",4,2.09438043338183,0.03622610436471,0.176728459736995,0.133702887795585,0,0,0,0,1,0.140306552083263
"TAC_high_adjusted_for_CAF","OGDH",4,2.09426941546734,0.0362359872231396,0.322554892594451,0.320674422890575,0,0,0,0,1,0.140306552083263
"TAC_high_adjusted_for_CAF","TFAM",4,2.09417975623305,0.03624397040083,0.254344687029257,0.300857957612724,0,0,0,0,1,0.140306552083263
"TAC_high_adjusted_for_CAF","ACOT13",4,2.09399597694136,0.0362603386296943,0.420714669852166,0.348051470302869,0,0,0,0,1,0.140321142432283
"TAC_high_adjusted_for_CAF","EEF1D",4,2.09388295083603,0.0362704083831427,-0.0757207256041672,-0.0876220178190811,1,0,1,0,0.75,0.140321142432283
"TAC_high_adjusted_for_CAF","NOTCH2",4,-2.09361808438202,0.036294015277286,-0.312276589006597,-0.329621322071956,0,1,0,0,0.75,0.140368606414496
"TAC_high_adjusted_for_CAF","RBP1",4,2.09311864008273,0.036338565146199,0.0497055198680569,0.222891561653824,1,0,1,0,0.5,0.14049701327606
"TAC_high_adjusted_for_CAF","SCN3A",4,-2.09298827207859,0.0363502014926826,-0.398109980879962,-0.380170444150176,0,0,0,0,1,0.140498125032598
"TAC_high_adjusted_for_CAF","NGF",4,2.09240091201024,0.0364026672861513,0.546703217659717,0.732030138557009,0,0,0,0,0.75,0.140622692146938
"TAC_high_adjusted_for_CAF","SOCS7",4,2.09225106882446,0.0364160623188559,0.0673423854262381,0.0501705872093481,1,0,0,0,0.5,0.140622692146938
"TAC_high_adjusted_for_CAF","CDK9",4,2.09224610030858,0.0364165065446755,0.052497993016704,0.0376825865309639,1,0,1,0,0.5,0.140622692146938
"TAC_high_adjusted_for_CAF","MYBPC2",4,-2.09152957959483,0.0364806177083208,-0.62691441266583,-0.545313533181115,0,0,0,0,1,0.140826332157472
"TAC_high_adjusted_for_CAF","NAA16",4,2.09117197269568,0.0365126507834539,0.332444488158596,0.302033232015324,0,0,0,0,1,0.14090605258702
"TAC_high_adjusted_for_CAF","SIGLEC7",4,-2.09062924427119,0.0365613121328082,-0.0748638728057151,-0.146674242874403,0,1,0,0,0.75,0.141017137449081
"TAC_high_adjusted_for_CAF","TCIRG1",4,-2.09059686097922,0.0365642173838085,-0.504973535546708,-0.535896154309948,0,0,0,0,1,0.141017137449081
"TAC_high_adjusted_for_CAF","YIF1A",4,2.09019986484448,0.0365998496847436,0.0155911755124587,0.260486182257765,1,0,0,0,0.75,0.141110600777678
"TAC_high_adjusted_for_CAF","SARS2",4,2.08983166387486,0.036632923921082,-0.0755919233848929,-0.138938878147011,1,0,1,0,0.5,0.141194146370795
"TAC_high_adjusted_for_CAF","CXCR4",4,-2.08964025716359,0.0366501273892755,-0.43010026211986,-0.403572129214809,0,0,0,0,1,0.141216488353324
"TAC_high_adjusted_for_CAF","LMOD1",4,-2.08867956599056,0.0367365774751948,-0.464737803838409,-0.414173148547674,0,0,0,0,1,0.141505547337558
"TAC_high_adjusted_for_CAF","TSGA10",4,-2.08781860911106,0.0368142002634071,-0.174503726885525,-0.179561495682544,0,1,0,0,0.75,0.14176043522892
"TAC_high_adjusted_for_CAF","ZNHIT2",4,2.0875840663227,0.0368353705422128,-0.0899499746792228,0.0735219031632785,1,0,1,0,0.75,0.141797850532523
"TAC_high_adjusted_for_CAF","GPRASP1",4,-2.08718123165427,0.0368717553651036,-0.467462870608545,-0.500464252966544,0,0,0,0,1,0.141893792794523
"TAC_high_adjusted_for_CAF","VPS51",4,2.08700916419728,0.0368873061647359,-0.202791392748355,-0.192882726819013,1,0,1,0,0.5,0.141909524648673
"TAC_high_adjusted_for_CAF","UBE2D2",4,2.08661095756632,0.0369233159818271,-0.143049282782853,-0.234373088610417,1,0,1,0,0.75,0.142003930368133
"TAC_high_adjusted_for_CAF","ARHGAP24",4,2.08617707982003,0.0369625856130165,0.156257800210797,0.433467800278841,1,1,1,0,0.75,0.142087850453703
"TAC_high_adjusted_for_CAF","RAMP3",4,-2.08611628415639,0.0369680909783018,-0.313839213232902,-0.350978805624558,0,0,0,0,0.75,0.142087850453703
"TAC_high_adjusted_for_CAF","NOP14",4,2.08598790179651,0.0369797189666431,0.1242069638086,0.226895359099979,0,0,0,0,0.75,0.142088429797344
"TAC_high_adjusted_for_CAF","GALC",4,-2.08583902866238,0.0369932067677158,-0.876542170860041,-0.733849863977211,0,0,0,0,0.75,0.142096152585889
"TAC_high_adjusted_for_CAF","GTF3C2",4,2.08552396126931,0.0370217654664583,-0.131256968573218,0.020763526184502,1,0,1,0,0.5,0.142131473926209
"TAC_high_adjusted_for_CAF","ASAP1",4,2.0854392017426,0.0370294515401848,0.121298810532955,0.0115447804256945,1,0,1,0,0.5,0.142131473926209
"TAC_high_adjusted_for_CAF","TSPO2",4,-2.08532236450254,0.0370400486785565,-0.223761168713536,-0.247993395787849,0,1,0,0,0.5,0.142131473926209
"TAC_high_adjusted_for_CAF","TAF6L",4,2.08523113234666,0.0370483252310077,0.0623610048083255,0.0827363795482606,1,0,0,0,0.5,0.142131473926209
"TAC_high_adjusted_for_CAF","TRMT12",4,2.08505142705985,0.0370646326439677,0.329491294909478,0.306955907090485,0,0,0,0,0.75,0.142149985171103
"TAC_high_adjusted_for_CAF","NOCT",4,2.08477560179111,0.037089674384593,-0.142451026647175,0.116508146630661,1,0,1,0,0.75,0.142201972400515
"TAC_high_adjusted_for_CAF","SLC4A3",4,2.08402310839223,0.0371580653420412,0.0471837290006364,-0.00305174965525379,1,0,1,0,0.5,0.142420077069496
"TAC_high_adjusted_for_CAF","ABHD18",4,-2.08359929876353,0.0371966308565948,-0.493818940274309,-0.438126686980386,0,1,0,0,1,0.142501119175113
"TAC_high_adjusted_for_CAF","IL12RB1",4,-2.08353779029237,0.0372022307894964,-0.179248815606921,-0.300820991901951,0,1,0,1,0.75,0.142501119175113
"TAC_high_adjusted_for_CAF","ZSCAN31",4,2.08326348456099,0.0372272132211029,0.038774469931964,-0.0803087025873158,1,0,1,0,0.5,0.142552706364755
"TAC_high_adjusted_for_CAF","TSPAN8",4,-2.08267585928284,0.0372807793439063,-0.668438889764742,-0.732958796367135,0,0,0,0,0.75,0.142670957206718
"TAC_high_adjusted_for_CAF","UBE2G1",4,2.08256191165768,0.0372911740521355,0.101791564342318,0.0669188177540493,1,0,1,0,0.5,0.142670957206718
"TAC_high_adjusted_for_CAF","IRAK4",4,2.08254554801005,0.0372926670049224,0.209350124911411,0.110380266826597,1,0,0,0,0.5,0.142670957206718
"TAC_high_adjusted_for_CAF","IL6",4,2.08232991692621,0.0373123450627926,0.797036631857374,0.601619390201987,0,0,0,0,1,0.14270214145115
"TAC_high_adjusted_for_CAF","UGT2A3",4,-2.08180484234512,0.0373602992782336,-1.17679293385961,-0.427028368916529,0,1,0,0,0.75,0.142832122367141
"TAC_high_adjusted_for_CAF","TP53TG1",4,2.08170519484274,0.0373694058438748,0.16562621659424,0.275972669247978,1,0,0,0,0.75,0.142832122367141
"TAC_high_adjusted_for_CAF","RBM10",4,2.08148103941726,0.0373898978195016,-0.00657141479748043,0.122055940776251,1,0,1,0,0.75,0.142866337964639
"TAC_high_adjusted_for_CAF","CYP19A1",4,2.08123640501938,0.0374122728680262,0.23041333010604,0.184434173351086,1,0,0,0,1,0.142907725426154
"TAC_high_adjusted_for_CAF","COL4A6",4,2.08082788128047,0.0374496631677501,0.940889637290771,0.978052240603915,0,0,0,0,1,0.143006425051433
"TAC_high_adjusted_for_CAF","TMEM160",4,2.08066262042933,0.0374647977659331,0.0689196776898172,0.0574139293172776,1,0,0,0,0.5,0.143020103713306
"TAC_high_adjusted_for_CAF","HTR1F",4,-2.080531312902,0.0374768266274654,-0.258679735716184,-0.26237416579733,0,0,0,0,1,0.143021921593102
"TAC_high_adjusted_for_CAF","CBX3",4,2.08000177996325,0.037525369608117,0.210956403734497,0.123025409007304,2,0,0,0,0.5,0.143163043373956
"TAC_high_adjusted_for_CAF","PSMA7",4,2.07975512125214,0.0375479993966687,-0.0513649132960053,0.0123412246432776,1,0,1,0,0.5,0.143187444328318
"TAC_high_adjusted_for_CAF","ATP6V1H",4,2.07967995830549,0.0375548975552543,0.013668244152358,-0.0169552621965048,1,0,1,0,0.5,0.143187444328318
"TAC_high_adjusted_for_CAF","ZW10",4,2.07941208940547,0.0375794902762926,0.0786667868381223,0.118441978070587,1,0,0,0,0.75,0.143203662761431
"TAC_high_adjusted_for_CAF","FNDC8",4,2.07938164758345,0.0375822859702657,0.24647368865045,0.221121130335012,1,0,1,0,0.5,0.143203662761431
"TAC_high_adjusted_for_CAF","ITFG1",4,2.07918611899068,0.0376002470026254,-0.0302679856427509,-0.00737259344103742,1,0,1,0,0.5,0.143212089381899
"TAC_high_adjusted_for_CAF","REV1",4,2.07910573080185,0.0376076334879285,-0.0167857744110198,-0.0631157493606698,1,0,1,0,0.5,0.143212089381899
"TAC_high_adjusted_for_CAF","RAD54B",4,2.07849366008248,0.0376639142314168,0.386676077844081,0.288182659573015,0,0,0,0,0.75,0.143382305714926
"TAC_high_adjusted_for_CAF","GJD2",4,-2.07795955576807,0.0377130843913996,-0.240959599467415,-0.237744471900124,0,1,0,0,0.5,0.143525356521834
"TAC_high_adjusted_for_CAF","MRM1",4,2.07763092872005,0.0377433652457459,0.180249779983327,0.216852409591843,0,0,0,0,0.75,0.143596454131019
"TAC_high_adjusted_for_CAF","DDX39A",4,2.07727304408631,0.0377763655232118,0.17403976385205,0.174441846572151,0,0,0,0,1,0.143677851052953
"TAC_high_adjusted_for_CAF","EXO1",4,2.07705951883118,0.0377960662177315,0.163969612576441,0.223383909329283,1,0,0,0,0.75,0.143708630152185
"TAC_high_adjusted_for_CAF","APBA2",4,2.07633721528402,0.0378627736344199,0.207612056946312,0.232102710117921,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","TCF4",4,2.07616538684923,0.0378786573661791,0.343102592728825,0.0993502695386869,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","HCFC1R1",4,2.07611233049505,0.0378835630132385,-0.171612426918022,0.0864423942811407,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","GSC2",4,2.07562716520955,0.0379284469826594,0.148369377184742,0.0351823070295699,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","ADAM7",4,2.07551172708956,0.0379391331380507,0.192188669094674,0.233243888669797,1,0,0,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","TOX4",4,2.07549644474268,0.0379405480232635,-0.175834766252476,-0.284228891830686,1,0,1,0,0.75,0.143882292580497
"TAC_high_adjusted_for_CAF","DENND5A",4,2.07541135108086,0.0379484270687138,-0.0627765915895514,0.243856456941309,1,0,0,0,0.75,0.143882292580497
"TAC_high_adjusted_for_CAF","GSTM4",4,2.07519612128335,0.0379683619721716,0.742100992486766,0.44676746928832,0,0,0,0,1,0.143882292580497
"TAC_high_adjusted_for_CAF","IL17RA",4,2.0751160815336,0.0379757776442477,0.149777784133524,0.212628912769248,1,0,1,0,0.75,0.143882292580497
"TAC_high_adjusted_for_CAF","NPM1",4,2.07510882049503,0.0379764504394355,0.00930805229015064,0.0640104191892374,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","ARHGAP35",4,2.0748018380709,0.038004904171924,-0.0588532375277317,-0.112774724986103,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","UTP20",4,2.07473122693471,0.0380114515746078,0.384222121897222,0.115629531922087,1,0,0,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","TARBP2",4,2.07462483856111,0.0380213182255543,-0.0214471614216542,0.187072939698583,1,1,1,0,0.75,0.143882292580497
"TAC_high_adjusted_for_CAF","PPP3R1",4,2.07456635589241,0.0380267429421125,0.00810015112198093,0.0273120742005461,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","GEMIN4",4,2.0744736406678,0.0380353443399667,-0.0225301741996334,-0.00124951321212288,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","PER2",4,2.07446460747506,0.0380361824578211,-0.0571318207522778,-0.0935430569523908,1,0,1,0,0.5,0.143882292580497
"TAC_high_adjusted_for_CAF","FRAT2",4,2.0744308257697,0.0380393169318229,0.320821517078059,0.259918250437715,0,0,0,0,1,0.143882292580497
"TAC_high_adjusted_for_CAF","CD81",4,2.07429287477034,0.0380521191525735,0.227923502152523,0.214563715288854,0,0,0,0,0.75,0.14388675476752
"TAC_high_adjusted_for_CAF","BCR",4,2.07406834282341,0.0380729641513992,0.0886414396187621,0.103127213812661,1,0,1,0,0.5,0.143918453170848
"TAC_high_adjusted_for_CAF","UTP18",4,2.07391482549629,0.038087221914622,0.00590368791943675,-0.0824380181035452,1,0,1,0,0.75,0.143918453170848
"TAC_high_adjusted_for_CAF","GCOM1",4,-2.07382703609103,0.0380953773054015,-0.196618639406274,-0.190802146444413,0,1,0,1,0.5,0.143918453170848
"TAC_high_adjusted_for_CAF","P2RX7",4,-2.07368201210152,0.0381088528820626,-0.450605811728194,-0.376373186752693,0,0,0,0,1,0.143925441940188
"TAC_high_adjusted_for_CAF","RCAN1",4,2.0733986164673,0.038135197601737,0.683125379211202,0.682215997887178,1,0,0,0,1,0.143981014428028
"TAC_high_adjusted_for_CAF","BLOC1S1",4,2.07302952103439,0.0381695322711942,0.0973134035303152,0.0665067605848841,1,0,1,0,0.5,0.144038789606976
"TAC_high_adjusted_for_CAF","NKIRAS2",4,2.07298398868766,0.0381737696850153,0.0252500049716586,0.0564699691545617,1,0,1,0,0.5,0.144038789606976
"TAC_high_adjusted_for_CAF","SLC35E3",4,2.07264245615609,0.0382055667589572,0.0557446492426269,0.155144234949635,1,0,0,0,0.75,0.144104501996581
"TAC_high_adjusted_for_CAF","ABCC4",4,2.07254692047543,0.0382144652709835,0.15939115639626,0.228631171602805,1,0,0,0,0.75,0.144104501996581
"TAC_high_adjusted_for_CAF","ABCC2",4,2.07225153660616,0.0382419894578442,0.286934786410591,0.192960292954633,1,0,0,0,0.75,0.144164381695527
