"model","gene","n_datasets","combined_z","meta_p","mean_logFC","median_logFC","positive_nominal","negative_nominal","positive_fdr","negative_fdr","sign_consistency","meta_FDR"
"TAC_high_adjusted_for_CAF","WDR41",4,4.31930447102348,1.56521715473299e-05,0.404592850649838,0.296753100307658,2,0,1,0,0.75,0.00195731195713075
"TAC_high_adjusted_for_CAF","PHLDA1",4,4.30975123926437,1.63438286965672e-05,0.706848839620348,0.549399473818489,2,0,1,0,1,0.00200595538022943
"TAC_high_adjusted_for_CAF","ENTPD7",4,4.30946188887119,1.63652256383822e-05,0.57591811470625,0.682336933217682,2,0,1,0,0.75,0.00200595538022943
"TAC_high_adjusted_for_CAF","F2RL1",4,4.29818339010767,1.72203659566399e-05,0.561298390227388,0.486469166934184,1,0,1,0,1,0.00209007971120786
"TAC_high_adjusted_for_CAF","STEAP4",4,-4.28767431391181,1.80553558548274e-05,-1.402024680534,-1.42556782408946,0,2,0,1,1,0.00217014859692003
"TAC_high_adjusted_for_CAF","ARHGEF6",4,-4.27304031993863,1.92825572357165e-05,-0.903307148929997,-0.679592120219731,0,1,0,1,1,0.00229536594786702
"TAC_high_adjusted_for_CAF","NRCAM",4,4.26652226199122,1.98543691076413e-05,1.72478819341499,1.25770208797426,2,0,1,0,1,0.00231013217922096
"TAC_high_adjusted_for_CAF","SNU13",4,4.26406194144732,2.00743755499067e-05,0.218509421065628,0.289302344622306,1,0,1,0,0.75,0.00231013217922096
"TAC_high_adjusted_for_CAF","MTCH2",4,4.26381973644662,2.00961590478316e-05,0.260575267662717,0.370782087118639,1,0,1,0,0.75,0.00231013217922096
"TAC_high_adjusted_for_CAF","MFHAS1",4,4.26186120502297,2.02731347467876e-05,0.17589223805719,0.275709901293297,1,0,1,0,0.75,0.00231013217922096
"TAC_high_adjusted_for_CAF","EIF4A3",4,4.26112971715056,2.03396128865174e-05,0.269974095186724,0.26869958391795,2,0,1,0,0.75,0.00231013217922096
"TAC_high_adjusted_for_CAF","ATP6V1E1",4,4.25477589562026,2.09258494600332e-05,0.173920110520839,0.187040792977826,1,0,1,0,0.75,0.0023551092392292
"TAC_high_adjusted_for_CAF","SIGLEC1",4,-4.23165402109349,2.31979056066287e-05,-0.870863200537941,-0.897147089970295,0,1,0,1,1,0.0025872979406312
"TAC_high_adjusted_for_CAF","KPNA3",4,4.22872595609608,2.35018404553996e-05,0.611949444559822,0.483696846073583,2,0,1,0,1,0.00259779272176649
"TAC_high_adjusted_for_CAF","CPVL",4,-4.22335349706794,2.40693850453906e-05,-2.06761236183264,-2.14267257771107,0,3,0,1,1,0.0026369821846189
"TAC_high_adjusted_for_CAF","GATA3",4,-4.21676305723778,2.47834141911865e-05,-1.42395860037091,-1.48476606317809,0,2,0,1,1,0.00267610927730948
"TAC_high_adjusted_for_CAF","EXOSC4",4,4.21607736993295,2.48588503142641e-05,0.441884329957529,0.469875708528651,2,0,1,0,0.75,0.00267610927730948
"TAC_high_adjusted_for_CAF","CUX1",4,4.21147871036046,2.53704467729923e-05,0.312054985141452,0.327320639332233,2,0,1,0,0.75,0.00269928939291257
"TAC_high_adjusted_for_CAF","KCNA5",4,-4.2102374123406,2.5510247089723e-05,-0.735050455926197,-0.80114035792758,0,1,0,1,1,0.00269928939291257
