"category","ligand","receptor","pair_id","pair_label","feature","n","rho","p.value","FDR","boundary_call"
"ECM_integrin","COL3A1","ITGB1","COL3A1_ITGB1","COL3A1->ITGB1","Ca2_axis_score",60,0.0711308696860239,0.589147477288588,0.818815137926512,"not_positive_FDR"
"ECM_integrin","COL3A1","ITGB1","COL3A1_ITGB1","COL3A1->ITGB1","PERK_bias_index",60,-0.247513198110586,0.056561778652987,0.365528558702744,"not_positive_FDR"
"ECM_integrin","COL3A1","ITGB1","COL3A1_ITGB1","COL3A1->ITGB1","UPR_composite",60,-0.121589330369547,0.354729547702709,0.632343976339612,"not_positive_FDR"
"ECM_integrin","COL3A1","ITGB1","COL3A1_ITGB1","COL3A1->ITGB1","TMEM158",60,0.292940533826793,0.0231194094455819,0.123612992011641,"not_positive_FDR"
"ECM_integrin","COL6A1","ITGB1","COL6A1_ITGB1","COL6A1->ITGB1","fibroblast_TAC_high_top50_signature",60,0.500694637399278,4.6172185270263e-05,0.000111356446828281,"positive_FDR"
"ECM_integrin","COL6A1","ITGB1","COL6A1_ITGB1","COL6A1->ITGB1","CAF_score",60,0.449791608780217,0.000311520301906102,0.000729847564465724,"positive_FDR"
"ECM_integrin","COL6A1","ITGB1","COL6A1_ITGB1","COL6A1->ITGB1","core_axis_state_score",60,-0.0880800222283968,0.503358177780056,0.97402681130656,"not_positive_FDR"
"ECM_integrin","COL6A1","ITGB1","COL6A1_ITGB1","COL6A1->ITGB1","perk_caf_ecology_score",60,0.171492081133648,0.190142230632216,0.283484780215303,"not_positive_FDR"
"ECM_integrin","COL6A1","ITGB1","COL6A1_ITGB1","COL6A1->ITGB1","Ca2_axis_score",60,0.0877465962767436,0.504981605507419,0.781292295313365,"not_positive_FDR"
"ECM_integrin","COL6A1","ITGB1","COL6A1_ITGB1","COL6A1->ITGB1","PERK_bias_index",60,-0.154431786607391,0.238739479062787,0.620136528143054,"not_positive_FDR"
"ECM_integrin","COL6A1","ITGB1","COL6A1_ITGB1","COL6A1->ITGB1","UPR_composite",60,-0.0732425673798277,0.578109769013212,0.817327604466955,"not_positive_FDR"
"ECM_integrin","COL6A1","ITGB1","COL6A1_ITGB1","COL6A1->ITGB1","TMEM158",60,0.165703174826882,0.205764144808974,0.306775634078834,"not_positive_FDR"
"ECM_integrin","COL6A2","ITGB1","COL6A2_ITGB1","COL6A2->ITGB1","fibroblast_TAC_high_top50_signature",60,0.468852459016394,0.000157818048923943,0.000349758919236846,"positive_FDR"
"ECM_integrin","COL6A2","ITGB1","COL6A2_ITGB1","COL6A2->ITGB1","CAF_score",60,0.405056960266741,0.00132569389126119,0.00278735638675431,"positive_FDR"
"ECM_integrin","COL6A2","ITGB1","COL6A2_ITGB1","COL6A2->ITGB1","core_axis_state_score",60,-0.0721867185329258,0.58361678368059,0.97402681130656,"not_positive_FDR"
"ECM_integrin","COL6A2","ITGB1","COL6A2_ITGB1","COL6A2->ITGB1","perk_caf_ecology_score",60,0.120422339538761,0.359401276112829,0.460482885019563,"not_positive_FDR"
"ECM_integrin","COL6A2","ITGB1","COL6A2_ITGB1","COL6A2->ITGB1","Ca2_axis_score",60,0.134537371492081,0.305425242344787,0.602495872353229,"not_positive_FDR"
"ECM_integrin","COL6A2","ITGB1","COL6A2_ITGB1","COL6A2->ITGB1","PERK_bias_index",60,-0.138149485968325,0.292502245733121,0.661746182363911,"not_positive_FDR"
"ECM_integrin","COL6A2","ITGB1","COL6A2_ITGB1","COL6A2->ITGB1","UPR_composite",60,-0.0695193109196999,0.597634146292572,0.830610169423575,"not_positive_FDR"
"ECM_integrin","COL6A2","ITGB1","COL6A2_ITGB1","COL6A2->ITGB1","TMEM158",60,0.101445251277779,0.440556162938689,0.523559497985109,"not_positive_FDR"
"ECM_integrin","COL6A3","ITGB1","COL6A3_ITGB1","COL6A3->ITGB1","fibroblast_TAC_high_top50_signature",60,0.624006668519033,9.99365140687328e-08,4.31304955454531e-07,"positive_FDR"
"ECM_integrin","COL6A3","ITGB1","COL6A3_ITGB1","COL6A3->ITGB1","CAF_score",60,0.573659349819394,1.65710317998323e-06,5.435298430345e-06,"positive_FDR"
"ECM_integrin","COL6A3","ITGB1","COL6A3_ITGB1","COL6A3->ITGB1","core_axis_state_score",60,-0.143706585162545,0.273329174007939,0.800464009594677,"not_positive_FDR"
"ECM_integrin","COL6A3","ITGB1","COL6A3_ITGB1","COL6A3->ITGB1","perk_caf_ecology_score",60,0.216726868574604,0.0962567323985267,0.17764239107847,"not_positive_FDR"
"ECM_integrin","COL6A3","ITGB1","COL6A3_ITGB1","COL6A3->ITGB1","Ca2_axis_score",60,0.00516810225062518,0.968738843854273,0.97814801903088,"not_positive_FDR"
"ECM_integrin","COL6A3","ITGB1","COL6A3_ITGB1","COL6A3->ITGB1","PERK_bias_index",60,-0.210058349541539,0.107200032168771,0.399563756265418,"not_positive_FDR"
"ECM_integrin","COL6A3","ITGB1","COL6A3_ITGB1","COL6A3->ITGB1","UPR_composite",60,-0.13753820505696,0.294663688673812,0.589327377347624,"not_positive_FDR"
"ECM_integrin","COL6A3","ITGB1","COL6A3_ITGB1","COL6A3->ITGB1","TMEM158",60,0.175152869466456,0.180713248997828,0.283268559928151,"not_positive_FDR"
"ECM_integrin","FN1","ITGA5","FN1_ITGA5","FN1->ITGA5","fibroblast_TAC_high_top50_signature",60,0.8256737982773,4.77548278853697e-16,1.95794794330016e-14,"positive_FDR"
"ECM_integrin","FN1","ITGA5","FN1_ITGA5","FN1->ITGA5","CAF_score",60,0.839121978327313,5.67084130950331e-17,2.32504493689636e-15,"positive_FDR"
"ECM_integrin","FN1","ITGA5","FN1_ITGA5","FN1->ITGA5","core_axis_state_score",60,-0.128980272297861,0.326015812487999,0.891109887467197,"not_positive_FDR"
"ECM_integrin","FN1","ITGA5","FN1_ITGA5","FN1->ITGA5","perk_caf_ecology_score",60,0.436621283689914,0.000487181675015776,0.00335998149721051,"positive_FDR"
"ECM_integrin","FN1","ITGA5","FN1_ITGA5","FN1->ITGA5","Ca2_axis_score",60,-0.158877465962767,0.225324674804959,0.54228326195963,"not_positive_FDR"
"ECM_integrin","FN1","ITGA5","FN1_ITGA5","FN1->ITGA5","PERK_bias_index",60,-0.200388996943595,0.124741567422146,0.41266419001328,"not_positive_FDR"
"ECM_integrin","FN1","ITGA5","FN1_ITGA5","FN1->ITGA5","UPR_composite",60,-0.220505696026674,0.0904538657502019,0.23926506424247,"not_positive_FDR"
"ECM_integrin","FN1","ITGA5","FN1_ITGA5","FN1->ITGA5","TMEM158",60,0.261423022881861,0.0436316966897788,0.162627233116448,"not_positive_FDR"
"ECM_integrin","FN1","ITGB1","FN1_ITGB1","FN1->ITGB1","fibroblast_TAC_high_top50_signature",60,0.595998888580161,5.05653024492381e-07,1.80276295688588e-06,"positive_FDR"
"ECM_integrin","FN1","ITGB1","FN1_ITGB1","FN1->ITGB1","CAF_score",60,0.561489302584051,3.05162230280422e-06,9.26788995666468e-06,"positive_FDR"
"ECM_integrin","FN1","ITGB1","FN1_ITGB1","FN1->ITGB1","core_axis_state_score",60,-0.0851347596554599,0.517790795438682,0.97402681130656,"not_positive_FDR"
"ECM_integrin","FN1","ITGB1","FN1_ITGB1","FN1->ITGB1","perk_caf_ecology_score",60,0.210113920533482,0.10710503318607,0.190926363505603,"not_positive_FDR"
"ECM_integrin","FN1","ITGB1","FN1_ITGB1","FN1->ITGB1","Ca2_axis_score",60,0.0910252848013337,0.489135321563075,0.771328776311003,"not_positive_FDR"
"ECM_integrin","FN1","ITGB1","FN1_ITGB1","FN1->ITGB1","PERK_bias_index",60,-0.284301194776327,0.0276999933365045,0.268715110188963,"not_positive_FDR"
"ECM_integrin","FN1","ITGB1","FN1_ITGB1","FN1->ITGB1","UPR_composite",60,0.00694637399277577,0.957990762330507,0.957990762330507,"not_positive_FDR"
"ECM_integrin","FN1","ITGB1","FN1_ITGB1","FN1->ITGB1","TMEM158",60,0.186214570838664,0.154283445194805,0.264424104126087,"not_positive_FDR"
"ECM_integrin","FN1","ITGAV","FN1_ITGAV","FN1->ITGAV","fibroblast_TAC_high_top50_signature",60,0.547207557654904,6.06191508255907e-06,1.71405874748222e-05,"positive_FDR"
"ECM_integrin","FN1","ITGAV","FN1_ITGAV","FN1->ITGAV","CAF_score",60,0.555432064462351,4.09863173899984e-06,1.15892345723444e-05,"positive_FDR"
"ECM_integrin","FN1","ITGAV","FN1_ITGAV","FN1->ITGAV","core_axis_state_score",60,0.0772992497916088,0.557175911890249,0.97402681130656,"not_positive_FDR"
"ECM_integrin","FN1","ITGAV","FN1_ITGAV","FN1->ITGAV","perk_caf_ecology_score",60,0.298916365657127,0.0203404297046524,0.0463309787717082,"positive_FDR"
"ECM_integrin","FN1","ITGAV","FN1_ITGAV","FN1->ITGAV","Ca2_axis_score",60,0.102973048068908,0.433667356344718,0.756611132346103,"not_positive_FDR"
"ECM_integrin","FN1","ITGAV","FN1_ITGAV","FN1->ITGAV","PERK_bias_index",60,-0.159099749930536,0.224667985965106,0.614092494971289,"not_positive_FDR"
"ECM_integrin","FN1","ITGAV","FN1_ITGAV","FN1->ITGAV","UPR_composite",60,0.132425673798277,0.3131484459156,0.594142597963467,"not_positive_FDR"
"ECM_integrin","FN1","ITGAV","FN1_ITGAV","FN1->ITGAV","TMEM158",60,0.205058373678755,0.116016601966369,0.237834034031056,"not_positive_FDR"
"ECM_integrin","FN1","ITGB3","FN1_ITGB3","FN1->ITGB3","fibroblast_TAC_high_top50_signature",60,0.717866073909419,1.08052969847061e-10,9.84482614162108e-10,"positive_FDR"
"ECM_integrin","FN1","ITGB3","FN1_ITGB3","FN1->ITGB3","CAF_score",60,0.73475965545985,2.34274921082083e-11,2.40131794109135e-10,"positive_FDR"
"ECM_integrin","FN1","ITGB3","FN1_ITGB3","FN1->ITGB3","core_axis_state_score",60,-0.120978049458183,0.357171967673264,0.89727805649019,"not_positive_FDR"
"ECM_integrin","FN1","ITGB3","FN1_ITGB3","FN1->ITGB3","perk_caf_ecology_score",60,0.425840511253126,0.000693315654477855,0.00379012557781227,"positive_FDR"
"ECM_integrin","FN1","ITGB3","FN1_ITGB3","FN1->ITGB3","Ca2_axis_score",60,-0.199388719088636,0.126673810009386,0.535289384204105,"not_positive_FDR"
"ECM_integrin","FN1","ITGB3","FN1_ITGB3","FN1->ITGB3","PERK_bias_index",60,-0.148819116421228,0.256445841565046,0.621958678838476,"not_positive_FDR"
"ECM_integrin","FN1","ITGB3","FN1_ITGB3","FN1->ITGB3","UPR_composite",60,-0.188941372603501,0.148231842682278,0.368333669695357,"not_positive_FDR"
"ECM_integrin","FN1","ITGB3","FN1_ITGB3","FN1->ITGB3","TMEM158",60,0.152973880282986,0.243255793577743,0.349946931111841,"not_positive_FDR"
"ECM_integrin","SPP1","CD44","SPP1_CD44","SPP1->CD44","fibroblast_TAC_high_top50_signature",60,0.123978883023062,0.345280789779371,0.433330479480665,"not_positive_FDR"
"ECM_integrin","SPP1","CD44","SPP1_CD44","SPP1->CD44","CAF_score",60,0.160489024729091,0.220593850622473,0.296535995918735,"not_positive_FDR"
"ECM_integrin","SPP1","CD44","SPP1_CD44","SPP1->CD44","core_axis_state_score",60,0.0795776604612392,0.545578460883688,0.97402681130656,"not_positive_FDR"
"ECM_integrin","SPP1","CD44","SPP1_CD44","SPP1->CD44","perk_caf_ecology_score",60,0.192998055015282,0.139558126770313,0.233935253221169,"not_positive_FDR"
"ECM_integrin","SPP1","CD44","SPP1_CD44","SPP1->CD44","Ca2_axis_score",60,-0.0108363434287302,0.93450786225874,0.97814801903088,"not_positive_FDR"
"ECM_integrin","SPP1","CD44","SPP1_CD44","SPP1->CD44","PERK_bias_index",60,-0.0888024451236455,0.499849982115637,0.728023882002972,"not_positive_FDR"
"ECM_integrin","SPP1","CD44","SPP1_CD44","SPP1->CD44","UPR_composite",60,-0.164045568213393,0.210400005491779,0.461842319671763,"not_positive_FDR"
"ECM_integrin","SPP1","CD44","SPP1_CD44","SPP1->CD44","TMEM158",60,0.32634798369964,0.0109341960580013,0.103481826110667,"not_positive_FDR"
"ECM_integrin","SPP1","ITGAV","SPP1_ITGAV","SPP1->ITGAV","fibroblast_TAC_high_top50_signature",60,0.0127813281467074,0.922785942807315,0.934178361854319,"not_positive_FDR"
"ECM_integrin","SPP1","ITGAV","SPP1_ITGAV","SPP1->ITGAV","CAF_score",60,0.0319533203667686,0.808497661558251,0.860997509711384,"not_positive_FDR"
"ECM_integrin","SPP1","ITGAV","SPP1_ITGAV","SPP1->ITGAV","core_axis_state_score",60,0.221561544873576,0.0888824776684288,0.64192057008759,"not_positive_FDR"
"ECM_integrin","SPP1","ITGAV","SPP1_ITGAV","SPP1->ITGAV","perk_caf_ecology_score",60,0.0285079188663518,0.82881619568364,0.86029022843112,"not_positive_FDR"
"ECM_integrin","SPP1","ITGAV","SPP1_ITGAV","SPP1->ITGAV","Ca2_axis_score",60,0.322089469297027,0.0120839227436196,0.330293888325604,"not_positive_FDR"
"ECM_integrin","SPP1","ITGAV","SPP1_ITGAV","SPP1->ITGAV","PERK_bias_index",60,-0.131925534870797,0.314995803472652,0.661746182363911,"not_positive_FDR"
"ECM_integrin","SPP1","ITGAV","SPP1_ITGAV","SPP1->ITGAV","UPR_composite",60,0.286079466518477,0.0266995008930298,0.0933473670907285,"positive_FDR"
"ECM_integrin","SPP1","ITGAV","SPP1_ITGAV","SPP1->ITGAV","TMEM158",60,0.230516962766549,0.076400481592041,0.212291005308696,"not_positive_FDR"
"ECM_integrin","SPP1","ITGB1","SPP1_ITGB1","SPP1->ITGB1","fibroblast_TAC_high_top50_signature",60,0.127035287579883,0.333425326760331,0.427201199911674,"not_positive_FDR"
"ECM_integrin","SPP1","ITGB1","SPP1_ITGB1","SPP1->ITGB1","CAF_score",60,0.0984162267296471,0.454392981471715,0.556122753442994,"not_positive_FDR"
"ECM_integrin","SPP1","ITGB1","SPP1_ITGB1","SPP1->ITGB1","core_axis_state_score",60,0.0110030564045568,0.933502548802932,0.97402681130656,"not_positive_FDR"
"ECM_integrin","SPP1","ITGB1","SPP1_ITGB1","SPP1->ITGB1","perk_caf_ecology_score",60,-0.063073075854404,0.632108155090958,0.710039297499432,"not_positive_FDR"
"ECM_integrin","SPP1","ITGB1","SPP1_ITGB1","SPP1->ITGB1","Ca2_axis_score",60,0.284745762711864,0.0274469649274026,0.375108520674502,"not_positive_FDR"
"ECM_integrin","SPP1","ITGB1","SPP1_ITGB1","SPP1->ITGB1","PERK_bias_index",60,-0.344317866073909,0.00706250654223721,0.165950468880456,"not_positive_FDR"
"ECM_integrin","SPP1","ITGB1","SPP1_ITGB1","SPP1->ITGB1","UPR_composite",60,0.162767435398722,0.214024489603988,0.461842319671763,"not_positive_FDR"
"ECM_integrin","SPP1","ITGB1","SPP1_ITGB1","SPP1->ITGB1","TMEM158",60,0.22823791876524,0.0794364750335198,0.212291005308696,"not_positive_FDR"
"ECM_integrin","THBS1","CD47","THBS1_CD47","THBS1->CD47","fibroblast_TAC_high_top50_signature",60,-0.227174215059739,0.080885787173527,0.125144048079796,"not_positive_FDR"
"ECM_integrin","THBS1","CD47","THBS1_CD47","THBS1->CD47","CAF_score",60,-0.204112253403723,0.117745632133746,0.169388453245038,"not_positive_FDR"
"ECM_integrin","THBS1","CD47","THBS1_CD47","THBS1->CD47","core_axis_state_score",60,-0.267796610169492,0.0385782887699083,0.64192057008759,"not_positive_FDR"
"ECM_integrin","THBS1","CD47","THBS1_CD47","THBS1->CD47","perk_caf_ecology_score",60,-0.404834676298972,0.0013346216276365,0.00575994597190487,"not_positive_FDR"
"ECM_integrin","THBS1","CD47","THBS1_CD47","THBS1->CD47","Ca2_axis_score",60,0.026674076132259,0.83967745889932,0.943199337393757,"not_positive_FDR"
"ECM_integrin","THBS1","CD47","THBS1_CD47","THBS1->CD47","PERK_bias_index",60,-0.237454848569047,0.067722195083291,0.382942197399493,"not_positive_FDR"
"ECM_integrin","THBS1","CD47","THBS1_CD47","THBS1->CD47","UPR_composite",60,0.115921089191442,0.377770940556091,0.659089726076585,"not_positive_FDR"
"ECM_integrin","THBS1","CD47","THBS1_CD47","THBS1->CD47","TMEM158",60,-0.189994448694493,0.145942633157195,0.264424104126087,"not_positive_FDR"
"ECM_integrin","THBS2","CD47","THBS2_CD47","THBS2->CD47","fibroblast_TAC_high_top50_signature",60,0.590219505418172,6.93323488203127e-07,2.27410104130626e-06,"positive_FDR"
"ECM_integrin","THBS2","CD47","THBS2_CD47","THBS2->CD47","CAF_score",60,0.630841900527925,6.56423836704656e-08,2.83298708472536e-07,"positive_FDR"
"ECM_integrin","THBS2","CD47","THBS2_CD47","THBS2->CD47","core_axis_state_score",60,-0.256515698805224,0.0478831697434778,0.64192057008759,"not_positive_FDR"
"ECM_integrin","THBS2","CD47","THBS2_CD47","THBS2->CD47","perk_caf_ecology_score",60,0.157099194220617,0.23062626055751,0.333945376328899,"not_positive_FDR"
"ECM_integrin","THBS2","CD47","THBS2_CD47","THBS2->CD47","Ca2_axis_score",60,-0.0965268130036121,0.463143310321817,0.767728768104936,"not_positive_FDR"
"ECM_integrin","THBS2","CD47","THBS2_CD47","THBS2->CD47","PERK_bias_index",60,-0.297693803834399,0.0208846347673948,0.264022865702291,"not_positive_FDR"
"ECM_integrin","THBS2","CD47","THBS2_CD47","THBS2->CD47","UPR_composite",60,-0.262350652959155,0.0428640278956878,0.135186549517169,"not_positive_FDR"
"ECM_integrin","THBS2","CD47","THBS2_CD47","THBS2->CD47","TMEM158",60,0.116898281335436,0.373735888980375,0.471482198406011,"not_positive_FDR"
"ECM_integrin","THBS1","ITGB1","THBS1_ITGB1","THBS1->ITGB1","fibroblast_TAC_high_top50_signature",60,-0.0656849124756877,0.618040618233369,0.709487029185889,"not_positive_FDR"
"ECM_integrin","THBS1","ITGB1","THBS1_ITGB1","THBS1->ITGB1","CAF_score",60,-0.110752986940817,0.399542594596332,0.511913949326551,"not_positive_FDR"
"ECM_integrin","THBS1","ITGB1","THBS1_ITGB1","THBS1->ITGB1","core_axis_state_score",60,-0.148541261461517,0.25734486859359,0.782112748085509,"not_positive_FDR"
"ECM_integrin","THBS1","ITGB1","THBS1_ITGB1","THBS1->ITGB1","perk_caf_ecology_score",60,-0.31158655181995,0.0153746020038239,0.0370799224798105,"not_positive_FDR"
"ECM_integrin","THBS1","ITGB1","THBS1_ITGB1","THBS1->ITGB1","Ca2_axis_score",60,0.20227841066963,0.121152954447531,0.535289384204105,"not_positive_FDR"
"ECM_integrin","THBS1","ITGB1","THBS1_ITGB1","THBS1->ITGB1","PERK_bias_index",60,-0.342873020283412,0.00732188965416766,0.165950468880456,"not_positive_FDR"
"ECM_integrin","THBS1","ITGB1","THBS1_ITGB1","THBS1->ITGB1","UPR_composite",60,0.298249513753821,0.0206357560603956,0.0890595787869705,"positive_FDR"
"ECM_integrin","THBS1","ITGB1","THBS1_ITGB1","THBS1->ITGB1","TMEM158",60,-0.0326292397260584,0.804525835587267,0.856767772963063,"not_positive_FDR"
"ECM_integrin","THBS2","ITGB1","THBS2_ITGB1","THBS2->ITGB1","fibroblast_TAC_high_top50_signature",60,0.62217282578494,1.11674219254215e-07,4.36061237087888e-07,"positive_FDR"
"ECM_integrin","THBS2","ITGB1","THBS2_ITGB1","THBS2->ITGB1","CAF_score",60,0.599888858016116,4.0743952079629e-07,1.45261046544764e-06,"positive_FDR"
"ECM_integrin","THBS2","ITGB1","THBS2_ITGB1","THBS2->ITGB1","core_axis_state_score",60,-0.148485690469575,0.257524929247668,0.782112748085509,"not_positive_FDR"
"ECM_integrin","THBS2","ITGB1","THBS2_ITGB1","THBS2->ITGB1","perk_caf_ecology_score",60,0.192886913031398,0.139790578144357,0.233935253221169,"not_positive_FDR"
"ECM_integrin","THBS2","ITGB1","THBS2_ITGB1","THBS2->ITGB1","Ca2_axis_score",60,0.0481244790219506,0.715006388391054,0.875082445493528,"not_positive_FDR"
"ECM_integrin","THBS2","ITGB1","THBS2_ITGB1","THBS2->ITGB1","PERK_bias_index",60,-0.338816337871631,0.00809514482343688,0.165950468880456,"not_positive_FDR"
"ECM_integrin","THBS2","ITGB1","THBS2_ITGB1","THBS2->ITGB1","UPR_composite",60,-0.052292303417616,0.691510973857272,0.87007413132325,"not_positive_FDR"
"ECM_integrin","THBS2","ITGB1","THBS2_ITGB1","THBS2->ITGB1","TMEM158",60,0.231739864425788,0.074809820468552,0.212291005308696,"not_positive_FDR"
"ECM_integrin","TNC","ITGA9","TNC_ITGA9","TNC->ITGA9","fibroblast_TAC_high_top50_signature",60,0.244790219505418,0.0594245238679567,0.0937079030225471,"positive_FDR"
"ECM_integrin","TNC","ITGA9","TNC_ITGA9","TNC->ITGA9","CAF_score",60,0.232175604334537,0.0742494490847698,0.114876506131153,"not_positive_FDR"
"ECM_integrin","TNC","ITGA9","TNC_ITGA9","TNC->ITGA9","core_axis_state_score",60,-0.0356765768268964,0.786681449223384,0.97402681130656,"not_positive_FDR"
"ECM_integrin","TNC","ITGA9","TNC_ITGA9","TNC->ITGA9","perk_caf_ecology_score",60,0.193720477910531,0.138054249674741,0.233935253221169,"not_positive_FDR"
"ECM_integrin","TNC","ITGA9","TNC_ITGA9","TNC->ITGA9","Ca2_axis_score",60,-0.110308419005279,0.401449122411426,0.73152951194971,"not_positive_FDR"
"ECM_integrin","TNC","ITGA9","TNC_ITGA9","TNC->ITGA9","PERK_bias_index",60,0.0547929980550153,0.67754966159781,0.893180940951289,"not_positive_FDR"
"ECM_integrin","TNC","ITGA9","TNC_ITGA9","TNC->ITGA9","UPR_composite",60,-0.285746040566824,0.0268847430831602,0.0933473670907285,"not_positive_FDR"
"ECM_integrin","TNC","ITGA9","TNC_ITGA9","TNC->ITGA9","TMEM158",60,0.24619233858043,0.0579361533896165,0.202174910610846,"not_positive_FDR"
"ECM_integrin","TNC","ITGB1","TNC_ITGB1","TNC->ITGB1","fibroblast_TAC_high_top50_signature",60,0.295915532092248,0.0216982337100174,0.0370678159212797,"positive_FDR"
"ECM_integrin","TNC","ITGB1","TNC_ITGB1","TNC->ITGB1","CAF_score",60,0.271575437621562,0.035817988246634,0.0611890632546664,"positive_FDR"
"ECM_integrin","TNC","ITGB1","TNC_ITGB1","TNC->ITGB1","core_axis_state_score",60,-0.153709363712142,0.240970151801188,0.782112748085509,"not_positive_FDR"
"ECM_integrin","TNC","ITGB1","TNC_ITGB1","TNC->ITGB1","perk_caf_ecology_score",60,0.0395109752709086,0.764383366687711,0.820538120585405,"not_positive_FDR"
"ECM_integrin","TNC","ITGB1","TNC_ITGB1","TNC->ITGB1","Ca2_axis_score",60,0.0667407613225896,0.612391851323516,0.834423749840454,"not_positive_FDR"
"ECM_integrin","TNC","ITGB1","TNC_ITGB1","TNC->ITGB1","PERK_bias_index",60,-0.224895804390108,0.0840604823559862,0.382942197399493,"not_positive_FDR"
"ECM_integrin","TNC","ITGB1","TNC_ITGB1","TNC->ITGB1","UPR_composite",60,-0.0488469019171992,0.710914229251924,0.87007413132325,"not_positive_FDR"
"ECM_integrin","TNC","ITGB1","TNC_ITGB1","TNC->ITGB1","TMEM158",60,0.211006122657781,0.105588684331487,0.235125850495571,"not_positive_FDR"
"Laminin_integrin","LAMB1","ITGA6","LAMB1_ITGA6","LAMB1->ITGA6","fibroblast_TAC_high_top50_signature",60,0.0928591275354265,0.480387288129558,0.579290553332702,"not_positive_FDR"
"Laminin_integrin","LAMB1","ITGA6","LAMB1_ITGA6","LAMB1->ITGA6","CAF_score",60,0.107029730480689,0.415673192275011,0.516442451008347,"not_positive_FDR"
"Laminin_integrin","LAMB1","ITGA6","LAMB1_ITGA6","LAMB1->ITGA6","core_axis_state_score",60,0.0641289247013059,0.62640527754861,0.97402681130656,"not_positive_FDR"
"Laminin_integrin","LAMB1","ITGA6","LAMB1_ITGA6","LAMB1->ITGA6","perk_caf_ecology_score",60,0.112920255626563,0.390324506546823,0.477710590102082,"not_positive_FDR"
"Laminin_integrin","LAMB1","ITGA6","LAMB1_ITGA6","LAMB1->ITGA6","Ca2_axis_score",60,0.0321756043345374,0.807190944551293,0.932248696524028,"not_positive_FDR"
"Laminin_integrin","LAMB1","ITGA6","LAMB1_ITGA6","LAMB1->ITGA6","PERK_bias_index",60,0.0385106974159489,0.770182749875234,0.928749786614252,"not_positive_FDR"
"Laminin_integrin","LAMB1","ITGA6","LAMB1_ITGA6","LAMB1->ITGA6","UPR_composite",60,-0.201889413726035,0.121885280979959,0.312331032511146,"not_positive_FDR"
"Laminin_integrin","LAMB1","ITGA6","LAMB1_ITGA6","LAMB1->ITGA6","TMEM158",60,0.194941641770505,0.135539842336935,0.264424104126087,"not_positive_FDR"
"Laminin_integrin","LAMC1","ITGA6","LAMC1_ITGA6","LAMC1->ITGA6","fibroblast_TAC_high_top50_signature",60,-0.166657404834676,0.203128446630305,0.28157139030638,"not_positive_FDR"
"Laminin_integrin","LAMC1","ITGA6","LAMC1_ITGA6","LAMC1->ITGA6","CAF_score",60,-0.168380105584885,0.198430946166543,0.275785382807737,"not_positive_FDR"
"Laminin_integrin","LAMC1","ITGA6","LAMC1_ITGA6","LAMC1->ITGA6","core_axis_state_score",60,0.0470686301750486,0.721001585794271,0.97402681130656,"not_positive_FDR"
"Laminin_integrin","LAMC1","ITGA6","LAMC1_ITGA6","LAMC1->ITGA6","perk_caf_ecology_score",60,-0.178049458182829,0.173495826407838,0.267204757443307,"not_positive_FDR"
"Laminin_integrin","LAMC1","ITGA6","LAMC1_ITGA6","LAMC1->ITGA6","Ca2_axis_score",60,0.202722978605168,0.120320119801116,0.535289384204105,"not_positive_FDR"
"Laminin_integrin","LAMC1","ITGA6","LAMC1_ITGA6","LAMC1->ITGA6","PERK_bias_index",60,-0.103306474020561,0.43217204993477,0.724060271061993,"not_positive_FDR"
"Laminin_integrin","LAMC1","ITGA6","LAMC1_ITGA6","LAMC1->ITGA6","UPR_composite",60,0.100305640455682,0.445734178779234,0.731004053197943,"not_positive_FDR"
"Laminin_integrin","LAMC1","ITGA6","LAMC1_ITGA6","LAMC1->ITGA6","TMEM158",60,0.224847145982804,0.0841293378836944,0.212291005308696,"not_positive_FDR"
"Laminin_integrin","LAMA4","ITGA6","LAMA4_ITGA6","LAMA4->ITGA6","fibroblast_TAC_high_top50_signature",60,-0.0635176437899417,0.62970431985116,0.709487029185889,"not_positive_FDR"
"Laminin_integrin","LAMA4","ITGA6","LAMA4_ITGA6","LAMA4->ITGA6","CAF_score",60,-0.090025006946374,0.493941954096659,0.595626359961638,"not_positive_FDR"
"Laminin_integrin","LAMA4","ITGA6","LAMA4_ITGA6","LAMA4->ITGA6","core_axis_state_score",60,0.0677410391775493,0.607060996929984,0.97402681130656,"not_positive_FDR"
"Laminin_integrin","LAMA4","ITGA6","LAMA4_ITGA6","LAMA4->ITGA6","perk_caf_ecology_score",60,-0.071964434565157,0.584779180786269,0.67537877217569,"not_positive_FDR"
"Laminin_integrin","LAMA4","ITGA6","LAMA4_ITGA6","LAMA4->ITGA6","Ca2_axis_score",60,0.0370658516254515,0.778581701060727,0.923061725810152,"not_positive_FDR"
"Laminin_integrin","LAMA4","ITGA6","LAMA4_ITGA6","LAMA4->ITGA6","PERK_bias_index",60,-0.0235621005834954,0.858175866282886,0.965837962787376,"not_positive_FDR"
"Laminin_integrin","LAMA4","ITGA6","LAMA4_ITGA6","LAMA4->ITGA6","UPR_composite",60,-0.0969713809391498,0.461076219556567,0.732712289503307,"not_positive_FDR"
"Laminin_integrin","LAMA4","ITGA6","LAMA4_ITGA6","LAMA4->ITGA6","TMEM158",60,0.146692612669622,0.263380554372323,0.366054329805602,"not_positive_FDR"
